applicant_id,issue_date,year,month,region,region_unemp,gender,race,age_group,education,employment_status,annual_income,credit_score,loan_amount,debt_to_income,interest_rate,default
202501_45,2025-01-19,2025,1,W,0.0677413737073644,male,hispanic,30-44,highschool,employed,68401.61,609,22636.79,0.165,0.01,0
202501_46,2025-01-04,2025,1,S,0.07974216660435554,male,white,30-44,bachelor,employed,74777.57,643,19468.9,0.309,0.01,0
202501_47,2025-01-18,2025,1,NE,0.0660765907551676,male,hispanic,30-44,master,self-employed,89338.24,666,23232.37,0.167,0.01,0
202501_48,2025-01-01,2025,1,MW,0.06942878082878151,male,asian,30-44,bachelor,employed,92478.53,694,29177.38,0.227,0.0253,0
202501_49,2025-01-18,2025,1,NE,0.07278741682171991,male,black,30-44,highschool,employed,57278.62,583,22294.4,0.188,0.0326,0
202501_50,2025-01-08,2025,1,NE,0.06917241850727776,female,white,30-44,master,employed,131228.05,660,34399.45,0.124,0.0911,0
202501_51,2025-01-18,2025,1,S,0.06553806631483655,female,asian,60+,bachelor,employed,73271.23,651,17377.71,0.15,0.01,0
202501_52,2025-01-17,2025,1,NE,0.06269942317627863,female,white,30-44,other,employed,58803.04,624,12109.66,0.245,0.01,0
202501_53,2025-01-16,2025,1,S,0.08092597497355275,female,asian,45-59,highschool,employed,56083.29,658,12500.22,0.372,0.01,0
202501_54,2025-01-26,2025,1,NE,0.06436570038842804,male,white,45-59,highschool,employed,71298.12,714,19981.52,0.222,0.01,0
202501_55,2025-01-09,2025,1,W,0.06475860343279995,female,white,30-44,bachelor,employed,94789.78,629,22858.48,0.226,0.01,0
202501_56,2025-01-19,2025,1,NE,0.07410596313821276,female,asian,18-29,highschool,employed,75376.65,613,24875.23,0.175,0.0438,0
202501_57,2025-01-03,2025,1,NE,0.07020924313585525,female,white,30-44,master,employed,89101.25,677,26298.12,0.369,0.0141,1
202501_58,2025-01-20,2025,1,S,0.07383007967189431,male,white,30-44,bachelor,employed,82200.07,643,23724.89,0.161,0.0144,0
202501_59,2025-01-06,2025,1,NE,0.07427404952995036,female,other,30-44,other,employed,48868.41,646,13848.18,0.272,0.01,0
202501_60,2025-01-06,2025,1,MW,0.06560533307564578,female,black,60+,highschool,employed,36356.33,674,9208.68,0.145,0.01,0
202501_61,2025-01-14,2025,1,S,0.07756607668542041,male,hispanic,30-44,master,employed,100238.57,704,24124.25,0.2,0.01,0
202501_62,2025-01-05,2025,1,S,0.06953261059796322,male,white,30-44,highschool,employed,74088.37,631,15677.44,0.158,0.01,0
202501_63,2025-01-22,2025,1,S,0.0806521668335539,female,white,30-44,bachelor,self-employed,75881.79,648,15438.59,0.141,0.01,0
202501_64,2025-01-26,2025,1,MW,0.06341203605691235,male,white,18-29,bachelor,unemployed,36808.79,594,10012.54,0.309,0.01,0
202501_65,2025-01-12,2025,1,S,0.07681046751386648,female,white,45-59,highschool,employed,47425.75,586,11717.2,0.291,0.01,1
202501_66,2025-01-13,2025,1,MW,0.061179584951994284,male,white,30-44,master,employed,94320.5,618,26064.06,0.074,0.0235,0
202501_67,2025-01-25,2025,1,W,0.07011417602704918,female,white,45-59,bachelor,employed,84864.85,600,20981.74,0.288,0.01,0
202501_68,2025-01-04,2025,1,NE,0.0709174744481035,male,asian,30-44,bachelor,employed,99205.86,651,26372.96,0.324,0.0298,0
202501_69,2025-01-08,2025,1,MW,0.06440977567227321,male,white,18-29,bachelor,employed,68239.48,664,18171.59,0.129,0.01,1
202501_70,2025-01-22,2025,1,NE,0.0747169748407166,female,white,30-44,bachelor,employed,95387.33,682,23141.45,0.05,0.01,0
202501_71,2025-01-27,2025,1,MW,0.06791322609582223,male,asian,30-44,bachelor,employed,96711.54,668,33879.9,0.213,0.0977,1
202501_72,2025-01-27,2025,1,W,0.07511660899432246,female,white,45-59,bachelor,employed,91630.34,688,27796.31,0.139,0.01,0
202501_73,2025-01-20,2025,1,W,0.06549397988983377,male,white,30-44,bachelor,employed,92927.72,609,22961.57,0.274,0.01,0
202501_74,2025-01-13,2025,1,W,0.07297473110269456,female,white,30-44,bachelor,employed,104963.81,694,24745.41,0.245,0.01,1
202501_75,2025-01-15,2025,1,MW,0.06940133785762795,male,white,30-44,bachelor,employed,90417.76,685,21890.58,0.263,0.01,0
202501_76,2025-01-14,2025,1,S,0.06883946021368605,female,white,45-59,other,self-employed,62086.98,688,21009.07,0.221,0.01,0
202501_77,2025-01-09,2025,1,W,0.06384469159908648,male,hispanic,18-29,highschool,employed,70736.66,653,21902.26,0.233,0.01,1
202501_78,2025-01-05,2025,1,W,0.06687012695879882,male,white,45-59,bachelor,employed,93240.24,675,22833.83,0.198,0.01,0
202501_79,2025-01-05,2025,1,MW,0.06976664645195031,male,other,18-29,other,employed,62559.09,677,15828.83,0.182,0.01,0
202501_80,2025-01-18,2025,1,S,0.07804168742966774,female,white,30-44,other,employed,64124.74,587,8843.05,0.285,0.01,0
202501_81,2025-01-19,2025,1,NE,0.07477389761370526,female,white,30-44,master,employed,113747.1,699,34918.19,0.24,0.0817,1
202501_82,2025-01-20,2025,1,NE,0.06780037512484235,male,white,30-44,highschool,employed,43286.07,621,11513.13,0.216,0.01,0
202501_83,2025-01-21,2025,1,W,0.06587020503843789,female,other,30-44,master,employed,95336.15,667,28296.42,0.157,0.0304,0
202501_84,2025-01-08,2025,1,S,0.07783899024707874,female,white,30-44,other,employed,64815.83,640,12294.07,0.248,0.01,1
202501_85,2025-01-10,2025,1,W,0.06651946918456941,male,white,18-29,master,self-employed,84166.54,682,24602.34,0.287,0.01,0
202501_86,2025-01-21,2025,1,S,0.07310819899880791,male,white,30-44,highschool,employed,48442.27,683,19828.18,0.22,0.01,0
202501_87,2025-01-19,2025,1,MW,0.06195684143625669,female,white,30-44,bachelor,employed,68609.31,682,19008.73,0.141,0.01,0
202501_88,2025-01-09,2025,1,S,0.07830819699815215,male,black,30-44,bachelor,employed,45165.21,681,15978.76,0.27,0.01,1
202501_89,2025-01-02,2025,1,S,0.07806472929934401,female,asian,18-29,highschool,employed,67124.27,647,27147.43,0.197,0.0414,0
202501_90,2025-01-25,2025,1,NE,0.07905040961478448,female,white,18-29,other,employed,63160.76,730,15845.58,0.256,0.01,0
202501_91,2025-01-11,2025,1,W,0.0646211771870392,female,white,45-59,highschool,employed,60750.82,708,19285.78,0.1,0.01,0
202501_92,2025-01-03,2025,1,MW,0.06667651499035172,female,white,18-29,bachelor,employed,94664.81,678,19893.08,0.337,0.01,0
202501_93,2025-01-06,2025,1,MW,0.06822483952528524,female,other,30-44,bachelor,employed,59264.64,637,19600.4,0.243,0.01,0
202501_94,2025-01-11,2025,1,MW,0.061811839648480686,female,hispanic,30-44,highschool,employed,50700.68,629,19998.69,0.073,0.01,0
202501_95,2025-01-12,2025,1,NE,0.07149689350585828,female,white,45-59,highschool,employed,57494.84,595,18942.1,0.098,0.01,0
202501_96,2025-01-14,2025,1,NE,0.06675987602533232,female,hispanic,45-59,bachelor,employed,98940.48,660,24720.54,0.182,0.01,0
202501_97,2025-01-07,2025,1,S,0.08083430427968269,female,other,18-29,master,employed,93235.66,672,30273.31,0.276,0.048,1
202501_98,2025-01-11,2025,1,NE,0.06908564682520572,female,black,18-29,master,self-employed,89764.64,703,29666.68,0.169,0.0186,0
202501_99,2025-01-05,2025,1,W,0.07249328319662662,female,black,45-59,master,employed,95289.74,614,28758.75,0.198,0.0513,0
202502_0,2025-02-13,2025,2,S,0.06994806487591833,female,white,18-29,master,self-employed,109372.2,710,32064.06,0.271,0.0405,1
202502_1,2025-02-08,2025,2,NE,0.06699633367126925,female,hispanic,45-59,bachelor,employed,86971.6,703,25235.42,0.27,0.01,0
202502_2,2025-02-08,2025,2,S,0.06773446738898375,male,hispanic,45-59,other,employed,57605.16,666,12057.37,0.189,0.01,0
202502_3,2025-02-07,2025,2,NE,0.07273154473493885,male,white,60+,other,employed,55580.31,641,16537.13,0.197,0.01,1
202502_4,2025-02-01,2025,2,W,0.07764303449233888,male,white,45-59,highschool,employed,81398.33,637,28168.02,0.373,0.0383,1
202502_5,2025-02-13,2025,2,S,0.0691015290541947,male,other,30-44,highschool,employed,61557.3,682,18242.59,0.097,0.01,0
202502_6,2025-02-17,2025,2,NE,0.06282254780364202,male,black,18-29,highschool,employed,41888.02,624,6920.13,0.317,0.01,0
202502_7,2025-02-10,2025,2,S,0.07923035490273392,male,white,18-29,bachelor,employed,75419.49,710,21305.42,0.222,0.01,1
202502_8,2025-02-14,2025,2,S,0.06633972964937919,male,black,30-44,highschool,self-employed,60794.7,626,11915.21,0.188,0.01,0
202502_9,2025-02-10,2025,2,S,0.07710056317612743,male,hispanic,30-44,other,employed,57966.09,608,18394.65,0.247,0.01,0
202502_10,2025-02-07,2025,2,W,0.06516455219698811,female,white,30-44,bachelor,employed,108416.37,670,25448.08,0.0,0.0107,0
202502_11,2025-02-24,2025,2,S,0.08446526383757551,female,white,18-29,bachelor,employed,70387.98,666,22213.57,0.293,0.01,0
202502_12,2025-02-08,2025,2,W,0.06632426557547788,female,white,45-59,bachelor,employed,101868.09,669,29859.84,0.287,0.044,0
202502_13,2025-02-15,2025,2,MW,0.06253145095161851,male,white,30-44,other,self-employed,50713.16,599,13133.18,0.159,0.01,1
202502_14,2025-02-26,2025,2,S,0.07513841604539508,male,hispanic,30-44,bachelor,employed,57723.74,613,14952.64,0.233,0.01,0
202502_15,2025-02-23,2025,2,S,0.08152302639166259,female,black,60+,highschool,employed,47171.01,645,11980.56,0.254,0.01,0
202502_16,2025-02-19,2025,2,MW,0.06354716605831118,female,black,30-44,highschool,employed,32594.25,642,8185.23,0.352,0.01,1
202502_17,2025-02-14,2025,2,W,0.06505753694514865,female,white,45-59,highschool,employed,57943.7,674,13602.16,0.107,0.01,0
202502_18,2025-02-19,2025,2,MW,0.0741248506179358,male,white,30-44,bachelor,employed,84085.42,619,24919.04,0.278,0.0119,0
202502_19,2025-02-23,2025,2,S,0.076697592711367,male,white,60+,bachelor,employed,68480.5,676,15534.4,0.132,0.01,1
202502_20,2025-02-18,2025,2,NE,0.077623803490467,male,white,18-29,other,employed,66884.2,624,18377.45,0.362,0.01,0
202502_21,2025-02-12,2025,2,MW,0.06161490948307544,female,white,30-44,highschool,unemployed,32304.11,659,13022.56,0.149,0.01,1
202502_22,2025-02-10,2025,2,NE,0.07677880066189552,male,white,18-29,bachelor,self-employed,84263.36,672,22990.05,0.191,0.01,0
202502_23,2025-02-12,2025,2,S,0.07630950499164278,male,white,45-59,other,employed,33756.73,643,9884.28,0.255,0.01,0
202502_24,2025-02-26,2025,2,S,0.07378852960048891,female,black,45-59,highschool,employed,43266.25,664,10319.39,0.23,0.01,0
202502_25,2025-02-02,2025,2,MW,0.07370365191499674,female,white,18-29,other,employed,43952.81,587,13805.04,0.263,0.01,0
202502_26,2025-02-19,2025,2,NE,0.07432070479275013,male,other,45-59,bachelor,employed,86997.17,614,19732.64,0.116,0.01,0
202502_27,2025-02-02,2025,2,NE,0.07200719935059327,male,white,30-44,bachelor,employed,58313.71,677,18896.3,0.09,0.01,0
202502_28,2025-02-17,2025,2,MW,0.06644418322445445,male,black,18-29,highschool,employed,55898.5,652,10820.58,0.248,0.01,1
202502_29,2025-02-26,2025,2,MW,0.06361561987605772,male,white,30-44,bachelor,employed,84268.81,640,21143.08,0.294,0.01,0
202502_30,2025-02-10,2025,2,MW,0.060520018492083084,male,asian,45-59,highschool,self-employed,56092.87,614,16550.78,0.121,0.01,0
202502_31,2025-02-25,2025,2,W,0.0640270005336068,female,hispanic,45-59,highschool,employed,64894.09,623,16515.81,0.099,0.01,0
202502_32,2025-02-24,2025,2,MW,0.06880223581749255,male,asian,18-29,other,employed,58676.57,679,15994.33,0.257,0.01,0
202502_33,2025-02-23,2025,2,MW,0.06438526185412331,male,black,30-44,bachelor,employed,72468.53,651,18475.73,0.22,0.01,0
202502_34,2025-02-27,2025,2,NE,0.06711164346423046,male,black,30-44,highschool,employed,61368.97,587,11872.86,0.135,0.01,1
202502_35,2025-02-23,2025,2,NE,0.0659840498686771,male,black,45-59,highschool,employed,60619.68,641,15422.73,0.348,0.01,0
202502_36,2025-02-23,2025,2,W,0.0702702645797866,female,asian,45-59,master,employed,135205.67,692,39511.68,0.094,0.1187,0
202502_37,2025-02-24,2025,2,NE,0.07266739375797067,male,other,30-44,bachelor,employed,97702.28,675,33858.76,0.152,0.0909,0
202502_38,2025-02-14,2025,2,W,0.0746059808439683,male,white,18-29,master,employed,107631.93,698,33076.89,0.136,0.058,0
202502_39,2025-02-10,2025,2,S,0.07846449606836763,female,white,18-29,highschool,employed,67198.52,616,26616.25,0.226,0.0501,0
202502_40,2025-02-27,2025,2,MW,0.06950816062821696,male,white,18-29,bachelor,employed,75402.69,675,14169.64,0.128,0.01,0
202502_41,2025-02-02,2025,2,NE,0.06372415583446651,male,hispanic,30-44,phd,employed,119188.23,635,27959.58,0.289,0.069,0
202502_42,2025-02-04,2025,2,S,0.0813823660298224,female,white,18-29,bachelor,employed,69029.0,663,18595.19,0.197,0.01,0
202502_43,2025-02-10,2025,2,W,0.0695103327641125,female,white,30-44,highschool,employed,55504.77,623,18914.57,0.249,0.01,1
202502_44,2025-02-21,2025,2,S,0.0815543352365976,female,hispanic,45-59,highschool,self-employed,47541.22,679,16051.44,0.129,0.01,0
202502_45,2025-02-04,2025,2,NE,0.07053732572785293,male,hispanic,30-44,bachelor,employed,85685.63,668,17556.09,0.108,0.01,1
202502_46,2025-02-24,2025,2,W,0.05777697324826641,female,other,30-44,master,employed,103567.31,757,25921.27,0.293,0.01,0
202502_47,2025-02-22,2025,2,NE,0.07400414499176902,male,white,18-29,bachelor,employed,104194.73,637,28414.51,0.371,0.038,0
202502_48,2025-02-19,2025,2,MW,0.06970400641337292,male,white,45-59,highschool,employed,68512.43,689,21735.95,0.087,0.01,0
202502_49,2025-02-02,2025,2,S,0.082492305660531,male,white,60+,bachelor,employed,83765.4,646,23559.51,0.254,0.01,0
202502_50,2025-02-19,2025,2,NE,0.07184913153558882,male,asian,45-59,bachelor,employed,89998.33,672,21239.66,0.208,0.01,1
202502_51,2025-02-22,2025,2,S,0.07266723317109136,male,white,60+,master,employed,94534.6,693,23649.53,0.16,0.01,0
202502_52,2025-02-10,2025,2,NE,0.06709013129072215,male,other,45-59,master,employed,106484.64,678,27262.35,0.181,0.01,0
202502_53,2025-02-23,2025,2,W,0.06767689257256156,female,white,18-29,bachelor,employed,92354.69,643,24727.0,0.344,0.01,0
202502_54,2025-02-10,2025,2,NE,0.07379057926643906,female,other,45-59,bachelor,self-employed,71003.41,597,15577.26,0.203,0.01,0
202502_55,2025-02-23,2025,2,S,0.07928086739078093,male,white,30-44,highschool,employed,52971.56,714,18374.12,0.188,0.01,0
202502_56,2025-02-10,2025,2,W,0.06335557020121296,female,white,18-29,highschool,employed,64036.1,665,22197.57,0.234,0.01,0
202502_57,2025-02-25,2025,2,MW,0.06404587458059757,female,white,45-59,master,employed,104561.67,644,29961.36,0.238,0.0546,1
202502_58,2025-02-13,2025,2,S,0.0809958831387611,male,hispanic,45-59,other,employed,42993.74,603,17964.83,0.198,0.01,0
202502_59,2025-02-08,2025,2,S,0.0765279129586587,female,white,18-29,master,employed,96936.52,640,27321.67,0.239,0.0386,1
202502_60,2025-02-27,2025,2,W,0.06582721233237435,female,white,30-44,highschool,self-employed,58221.37,685,22299.21,0.251,0.01,0
202502_61,2025-02-14,2025,2,S,0.06921149641010198,female,white,18-29,bachelor,employed,93407.51,599,24873.96,0.35,0.0283,0
202502_62,2025-02-05,2025,2,S,0.06936794945576753,male,white,18-29,bachelor,employed,64713.49,644,24758.52,0.139,0.01,0
202502_63,2025-02-26,2025,2,MW,0.05887698959026645,male,white,30-44,bachelor,employed,65494.16,665,15255.18,0.131,0.01,0
202502_64,2025-02-19,2025,2,NE,0.06725977313955618,male,white,60+,highschool,employed,65206.27,700,15213.42,0.248,0.01,0
202502_65,2025-02-04,2025,2,MW,0.06656714065078381,female,white,30-44,master,employed,108370.91,638,25210.62,0.332,0.0129,1
202502_66,2025-02-26,2025,2,NE,0.06493932050016958,female,black,18-29,bachelor,employed,58598.14,646,15545.42,0.282,0.01,0
202502_67,2025-02-23,2025,2,S,0.07525934783693886,male,asian,18-29,bachelor,employed,93282.66,699,31914.74,0.344,0.0415,0
202502_68,2025-02-05,2025,2,MW,0.06607175878286795,female,white,30-44,bachelor,employed,95481.2,695,20995.78,0.181,0.01,0
202502_69,2025-02-25,2025,2,MW,0.07038597625492268,female,white,60+,master,employed,88996.73,619,25214.99,0.179,0.01,1
202502_70,2025-02-11,2025,2,S,0.08109588202950906,female,white,45-59,bachelor,employed,90012.57,641,26163.39,0.254,0.0184,1
202502_71,2025-02-20,2025,2,S,0.07667164311559255,female,white,45-59,bachelor,self-employed,56739.09,621,15084.22,0.065,0.01,0
202502_72,2025-02-22,2025,2,S,0.07801797734014279,male,white,18-29,highschool,employed,56146.46,611,15081.25,0.274,0.01,0
202502_73,2025-02-21,2025,2,NE,0.06853743155800965,female,white,30-44,highschool,employed,64671.71,669,18620.86,0.161,0.01,0
202502_74,2025-02-01,2025,2,W,0.06986566794006585,male,white,30-44,bachelor,employed,86560.88,690,30535.37,0.144,0.0304,0
202502_75,2025-02-05,2025,2,S,0.07277929293887515,female,white,30-44,master,employed,98342.73,665,25850.88,0.241,0.01,1
202502_76,2025-02-13,2025,2,MW,0.06106402816233465,male,hispanic,18-29,bachelor,employed,84066.47,617,15222.46,0.262,0.01,0
202502_77,2025-02-23,2025,2,W,0.06677644192430086,female,white,30-44,highschool,employed,73917.32,666,22445.78,0.215,0.01,0
202502_78,2025-02-02,2025,2,MW,0.07357960090692865,male,hispanic,60+,phd,employed,117147.83,656,25968.92,0.115,0.0143,0
202502_79,2025-02-14,2025,2,S,0.07857512039591415,male,white,30-44,bachelor,unemployed,21135.77,628,2854.95,0.239,0.01,0
202502_80,2025-02-09,2025,2,NE,0.07092950546529696,male,other,30-44,master,employed,85632.72,708,17120.95,0.097,0.01,0
202502_81,2025-02-24,2025,2,W,0.05638946177129494,male,hispanic,60+,other,employed,56350.12,645,15999.54,0.104,0.01,0
202502_82,2025-02-18,2025,2,S,0.06949271942359189,female,hispanic,30-44,highschool,employed,56356.7,637,14324.83,0.322,0.01,0
202502_83,2025-02-05,2025,2,NE,0.06419761890546546,female,white,30-44,bachelor,employed,91298.43,668,23025.55,0.18,0.01,0
202502_84,2025-02-13,2025,2,S,0.07040875314431244,male,asian,30-44,bachelor,employed,94750.86,690,26255.43,0.235,0.01,0
202502_85,2025-02-09,2025,2,NE,0.06975933981185742,male,black,30-44,highschool,employed,53512.98,601,18829.01,0.179,0.01,0
202502_86,2025-02-21,2025,2,W,0.06523462635697004,male,white,30-44,bachelor,employed,78087.18,680,21364.95,0.22,0.01,0
202502_87,2025-02-05,2025,2,NE,0.0769724696536738,male,white,45-59,highschool,employed,74204.3,689,21883.51,0.139,0.01,0
202502_88,2025-02-18,2025,2,MW,0.06390700677903423,male,white,30-44,highschool,employed,53400.45,637,12074.25,0.225,0.01,0
202502_89,2025-02-22,2025,2,W,0.06750066224407855,male,white,30-44,highschool,employed,65746.82,650,17551.06,0.288,0.01,0
202502_90,2025-02-21,2025,2,S,0.07901333275170005,female,hispanic,45-59,bachelor,employed,69514.35,633,14414.35,0.313,0.01,0
202502_91,2025-02-20,2025,2,MW,0.0646955464070545,female,white,45-59,bachelor,employed,66038.06,679,27936.4,0.285,0.0226,0
202502_92,2025-02-03,2025,2,S,0.08078733285652452,female,other,45-59,bachelor,employed,77725.81,684,23258.48,0.199,0.01,0
202502_93,2025-02-12,2025,2,S,0.07277966276302604,male,white,18-29,bachelor,self-employed,79947.25,684,20003.73,0.364,0.01,0
202502_94,2025-02-14,2025,2,MW,0.06888368248164499,male,white,30-44,master,employed,103489.0,674,28277.51,0.224,0.0134,0
202502_95,2025-02-02,2025,2,MW,0.06393332679037637,female,black,30-44,highschool,employed,62794.61,659,15578.75,0.29,0.01,1
202502_96,2025-02-22,2025,2,W,0.06268647626708952,female,white,45-59,master,employed,97456.78,664,29673.75,0.143,0.0445,0
202502_97,2025-02-17,2025,2,MW,0.06038571841589979,female,white,30-44,highschool,employed,67975.88,650,15558.84,0.295,0.01,0
202502_98,2025-02-18,2025,2,NE,0.07037232359100332,female,hispanic,30-44,bachelor,employed,86568.03,708,19348.77,0.196,0.01,0
202502_99,2025-02-26,2025,2,S,0.08200112408788958,male,asian,18-29,master,employed,103803.2,700,28870.15,0.205,0.01,0
202503_0,2025-03-15,2025,3,NE,0.07106519656099573,female,asian,30-44,highschool,employed,69061.55,609,18511.46,0.171,0.01,0
202503_1,2025-03-27,2025,3,S,0.06936594947685938,male,black,18-29,highschool,self-employed,41507.42,624,23101.66,0.212,0.01,1
